0	2023-09-05T17:31:11.585Z	-0.0023851971889938817	2.780751718936895
195	2023-09-05T17:35:32.815Z	2.7744617699174596	-0.006026746621298429	1338
196	2023-09-05T17:35:34.157Z	-0.0017230972922113175	2.7804206689885036	1342
197	2023-09-05T17:35:35.497Z	2.774792819865851	-0.007019896466472497	1340
198	2023-09-05T17:35:36.838Z	-0.0017230972922113175	2.7804206689885036	1341
199	2023-09-05T17:35:38.175Z	2.7761170196594165	-0.006026746621298429	1337
200	2023-09-05T17:35:39.514Z	-0.0017230972922113175	2.781082768885286	1339
201	2023-09-05T17:35:40.853Z	2.7741307199690683	-0.007681996363255061	1339
202	2023-09-05T17:35:42.193Z	-0.0027162471373851638	2.779096469194938	1340
203	2023-09-05T17:35:43.532Z	2.7741307199690683	-0.007681996363255061	1339
204	2023-09-05T17:35:44.873Z	-0.0023851971889938817	2.7804206689885036	1341
205	2023-09-05T17:35:46.213Z	2.774792819865851	-0.006026746621298429	1340
206	2023-09-05T17:35:47.553Z	-0.0023851971889938817	2.7817448687820687	1340
207	2023-09-05T17:35:48.893Z	2.775454919762634	-0.007350946414863779	1340
208	2023-09-05T17:35:50.234Z	-0.0013920473438198133	2.7804206689885036	1341
209	2023-09-05T17:35:51.574Z	2.775454919762634	-0.007019896466472497	1340
210	2023-09-05T17:35:52.914Z	-0.0023851971889938817	2.7804206689885036	1340
211	2023-09-05T17:35:54.254Z	2.7764480696078078	-0.007019896466472497	1340
212	2023-09-05T17:35:55.596Z	-0.0017230972922113175	2.7804206689885036	1342
213	2023-09-05T17:35:56.935Z	2.7728065201755028	-0.007350946414863779	1339
214	2023-09-05T17:35:58.275Z	-0.003709396982559232	2.7787654192465467	1340
215	2023-09-05T17:35:59.616Z	2.7744617699174596	-0.008013046311646344	1341
216	2023-09-05T17:36:00.956Z	-0.0027162471373851638	2.7784343692981555	1340
217	2023-09-05T17:36:02.296Z	2.7741307199690683	-0.007019896466472497	1340
218	2023-09-05T17:36:03.637Z	-0.0027162471373851638	2.781082768885286	1341
219	2023-09-05T17:36:04.975Z	2.7734686200722853	-0.006026746621298429	1338
220	2023-09-05T17:36:06.316Z	-0.0010609973954285312	2.7804206689885036	1341
221	2023-09-05T17:36:07.657Z	2.7744617699174596	-0.007350946414863779	1341
222	2023-09-05T17:36:08.997Z	-0.0027162471373851638	2.7794275191433293	1340
223	2023-09-05T17:36:10.337Z	2.773799670020677	-0.006357796569689711	1340
224	2023-09-05T17:36:11.680Z	-0.0020541472406025996	2.781082768885286	1343
225	2023-09-05T17:36:13.021Z	2.773799670020677	-0.007681996363255061	1341
226	2023-09-05T17:36:14.361Z	-0.003709396982559232	2.7817448687820687	1340
227	2023-09-05T17:36:15.701Z	2.7744617699174596	-0.007350946414863779	1340
228	2023-09-05T17:36:17.043Z	-0.0027162471373851638	2.7804206689885036	1342
229	2023-09-05T17:36:18.382Z	2.774792819865851	-0.005695696672907147	1339
230	2023-09-05T17:36:19.723Z	-0.0013920473438198133	2.7797585690917206	1341
231	2023-09-05T17:36:21.064Z	2.774792819865851	-0.006026746621298429	1341
232	2023-09-05T17:36:22.406Z	-0.003047297085776446	2.7797585690917206	1342
233	2023-09-05T17:36:23.745Z	2.7734686200722853	-0.005695696672907147	1339
234	2023-09-05T17:36:25.087Z	-0.003047297085776446	2.780751718936895	1342
235	2023-09-05T17:36:26.425Z	2.775123869814242	-0.007019896466472497	1338
236	2023-09-05T17:36:27.767Z	-0.003047297085776446	2.780751718936895	1342
237	2023-09-05T17:36:29.115Z	2.7744617699174596	-0.008344096260037848	1348
238	2023-09-05T17:36:30.448Z	-0.0017230972922113175	2.778103319349764	1333
239	2023-09-05T17:36:31.788Z	2.775454919762634	-0.007019896466472497	1340
240	2023-09-05T17:36:33.128Z	-0.0013920473438198133	2.7784343692981555	1340
241	2023-09-05T17:36:34.467Z	2.7734686200722853	-0.005695696672907147	1339
242	2023-09-05T17:36:35.807Z	-0.0010609973954285312	2.7797585690917206	1340
243	2023-09-05T17:36:37.149Z	2.7741307199690683	-0.006688846518081215	1342
244	2023-09-05T17:36:38.491Z	-0.000398897498645967	2.7814138188336774	1342
245	2023-09-05T17:36:39.832Z	2.773137570123894	-0.007019896466472497	1341
246	2023-09-05T17:36:41.172Z	-0.0013920473438198133	2.779096469194938	1340
247	2023-09-05T17:36:42.512Z	2.775123869814242	-0.006357796569689711	1340
248	2023-09-05T17:36:43.852Z	-0.0023851971889938817	2.7797585690917206	1340
249	2023-09-05T17:36:45.191Z	2.774792819865851	-0.007681996363255061	1339
250	2023-09-05T17:36:46.533Z	-0.000398897498645967	2.780089619040112	1342
251	2023-09-05T17:36:47.873Z	2.7744617699174596	-0.006688846518081215	1340
252	2023-09-05T17:36:49.216Z	-0.0023851971889938817	2.780751718936895	1343
253	2023-09-05T17:36:50.555Z	2.774792819865851	-0.008344096260037848	1339
254	2023-09-05T17:36:51.896Z	-0.003709396982559232	2.781082768885286	1341
255	2023-09-05T17:36:53.235Z	2.7761170196594165	-0.006357796569689711	1339
256	2023-09-05T17:36:54.575Z	-0.0007299474470372491	2.781082768885286	1340
257	2023-09-05T17:36:55.915Z	2.7741307199690683	-0.008344096260037848	1340
258	2023-09-05T17:36:57.256Z	-0.0023851971889938817	2.7804206689885036	1341
259	2023-09-05T17:36:58.599Z	2.7728065201755028	-0.004371496879341796	1343
260	2023-09-05T17:36:59.938Z	-0.003047297085776446	2.7804206689885036	1339
261	2023-09-05T17:37:01.276Z	2.774792819865851	-0.006026746621298429	1338
262	2023-09-05T17:37:02.616Z	-0.0020541472406025996	2.7797585690917206	1340
263	2023-09-05T17:37:03.955Z	2.775123869814242	-0.008344096260037848	1339
264	2023-09-05T17:37:05.296Z	-0.0023851971889938817	2.7797585690917206	1341
265	2023-09-05T17:37:06.636Z	2.7744617699174596	-0.006026746621298429	1340
266	2023-09-05T17:37:07.975Z	-0.0023851971889938817	2.781082768885286	1339
267	2023-09-05T17:37:09.316Z	2.775123869814242	-0.006357796569689711	1341
268	2023-09-05T17:37:10.658Z	-0.0023851971889938817	2.780751718936895	1342
269	2023-09-05T17:37:11.997Z	2.7734686200722853	-0.006688846518081215	1339
270	2023-09-05T17:37:13.339Z	-0.0027162471373851638	2.7794275191433293	1342
271	2023-09-05T17:37:14.681Z	2.7741307199690683	-0.008344096260037848	1342
272	2023-09-05T17:37:16.021Z	-0.00337834703416795	2.7784343692981555	1340
273	2023-09-05T17:37:17.361Z	2.7734686200722853	-0.007019896466472497	1340
274	2023-09-05T17:37:18.704Z	-0.0023851971889938817	2.7797585690917206	1343
275	2023-09-05T17:37:20.045Z	2.7741307199690683	-0.007350946414863779	1341
276	2023-09-05T17:37:21.386Z	-0.0050335967761245826	2.7804206689885036	1341
277	2023-09-05T17:37:22.726Z	2.7734686200722853	-0.007019896466472497	1340
278	2023-09-05T17:37:24.067Z	-0.0023851971889938817	2.7797585690917206	1341
279	2023-09-05T17:37:25.407Z	2.7741307199690683	-0.008344096260037848	1340
280	2023-09-05T17:37:26.749Z	-0.0020541472406025996	2.780089619040112	1342
281	2023-09-05T17:37:28.088Z	2.773799670020677	-0.007350946414863779	1339
282	2023-09-05T17:37:29.429Z	-0.0020541472406025996	2.779096469194938	1341
283	2023-09-05T17:37:30.768Z	2.7741307199690683	-0.005695696672907147	1339
284	2023-09-05T17:37:32.109Z	-0.003047297085776446	2.780089619040112	1341
285	2023-09-05T17:37:33.448Z	2.774792819865851	-0.007350946414863779	1339
286	2023-09-05T17:37:34.789Z	-0.0027162471373851638	2.7784343692981555	1341
287	2023-09-05T17:37:36.128Z	2.775785969711025	-0.006357796569689711	1339
288	2023-09-05T17:37:37.470Z	-0.0020541472406025996	2.7797585690917206	1342
289	2023-09-05T17:37:38.808Z	2.775785969711025	-0.007350946414863779	1338
290	2023-09-05T17:37:40.149Z	-0.003047297085776446	2.7817448687820687	1341
291	2023-09-05T17:37:41.489Z	2.773137570123894	-0.007019896466472497	1340
292	2023-09-05T17:37:42.830Z	-0.00337834703416795	2.7814138188336774	1341
293	2023-09-05T17:37:44.171Z	2.7724754702271115	-0.006688846518081215	1341
294	2023-09-05T17:37:45.512Z	-0.0027162471373851638	2.7817448687820687	1341
295	2023-09-05T17:37:46.851Z	2.774792819865851	-0.007350946414863779	1339
296	2023-09-05T17:37:48.192Z	-0.0027162471373851638	2.7804206689885036	1341
297	2023-09-05T17:37:49.533Z	2.773799670020677	-0.007681996363255061	1341
298	2023-09-05T17:37:50.873Z	-0.0027162471373851638	2.781082768885286	1340
299	2023-09-05T17:37:52.213Z	2.773799670020677	-0.007350946414863779	1340
300	2023-09-05T17:37:53.553Z	-0.0027162471373851638	2.7784343692981555	1340
301	2023-09-05T17:37:54.894Z	2.7744617699174596	-0.007019896466472497	1341
302	2023-09-05T17:37:56.234Z	-0.0010609973954285312	2.781082768885286	1340
303	2023-09-05T17:37:57.574Z	2.775454919762634	-0.006688846518081215	1340
304	2023-09-05T17:37:58.913Z	-0.0027162471373851638	2.780089619040112	1339
305	2023-09-05T17:38:00.253Z	2.7734686200722853	-0.006688846518081215	1340
306	2023-09-05T17:38:01.594Z	-0.0007299474470372491	2.7794275191433293	1341
307	2023-09-05T17:38:02.933Z	2.7741307199690683	-0.007681996363255061	1339
308	2023-09-05T17:38:04.272Z	-0.004040446930950514	2.7814138188336774	1339
309	2023-09-05T17:38:05.611Z	2.775123869814242	-0.007019896466472497	1339
310	2023-09-05T17:38:06.951Z	-0.0017230972922113175	2.7794275191433293	1340
311	2023-09-05T17:38:08.289Z	2.774792819865851	-0.008013046311646344	1338
312	2023-09-05T17:38:09.629Z	-0.004040446930950514	2.7804206689885036	1340
313	2023-09-05T17:38:10.969Z	2.7734686200722853	-0.009337246105211694	1340
314	2023-09-05T17:38:12.310Z	-0.0023851971889938817	2.7787654192465467	1341
315	2023-09-05T17:38:13.649Z	2.7764480696078078	-0.007350946414863779	1339
316	2023-09-05T17:38:14.988Z	-0.0013920473438198133	2.780751718936895	1339
317	2023-09-05T17:38:16.327Z	2.773799670020677	-0.007350946414863779	1339
318	2023-09-05T17:38:17.668Z	-0.0020541472406025996	2.780089619040112	1341
319	2023-09-05T17:38:19.007Z	2.7728065201755028	-0.005364646724515865	1339
320	2023-09-05T17:38:20.349Z	-0.0017230972922113175	2.780089619040112	1342
321	2023-09-05T17:38:21.688Z	2.773799670020677	-0.007019896466472497	1339
322	2023-09-05T17:38:23.028Z	-0.0017230972922113175	2.780751718936895	1340
323	2023-09-05T17:38:24.368Z	2.775785969711025	-0.007350946414863779	1340
324	2023-09-05T17:38:25.707Z	-0.0010609973954285312	2.780751718936895	1339
325	2023-09-05T17:38:27.046Z	2.7734686200722853	-0.007681996363255061	1339
326	2023-09-05T17:38:28.387Z	-0.003709396982559232	2.7787654192465467	1341
327	2023-09-05T17:38:29.726Z	2.775123869814242	-0.006357796569689711	1339
328	2023-09-05T17:38:31.066Z	-0.003047297085776446	2.780751718936895	1340
329	2023-09-05T17:38:32.405Z	2.773137570123894	-0.008013046311646344	1339
330	2023-09-05T17:38:33.744Z	-0.0017230972922113175	2.780089619040112	1339
331	2023-09-05T17:38:35.084Z	2.7734686200722853	-0.009006196156820412	1340
332	2023-09-05T17:38:36.423Z	-0.0027162471373851638	2.7817448687820687	1339
333	2023-09-05T17:38:37.761Z	2.7734686200722853	-0.007350946414863779	1338
334	2023-09-05T17:38:39.100Z	-0.003047297085776446	2.778103319349764	1339
335	2023-09-05T17:38:40.439Z	2.7744617699174596	-0.008344096260037848	1339
336	2023-09-05T17:38:41.777Z	-0.0027162471373851638	2.7797585690917206	1338
337	2023-09-05T17:38:43.116Z	2.7744617699174596	-0.007681996363255061	1339
338	2023-09-05T17:38:44.454Z	-0.0020541472406025996	2.7794275191433293	1338
339	2023-09-05T17:38:45.792Z	2.773137570123894	-0.007019896466472497	1338
340	2023-09-05T17:38:47.132Z	-0.0013920473438198133	2.7784343692981555	1340
